0,-1.6801557454168e-06,0.012698435201072,0.004958215885475
0.04999999999999982,-1.68011187861111e-06,0.012532549164201,0.005590491753159
0.09999999999999964,-1.68005683204804e-06,0.012356998066592,0.006214077017174
0.1499999999999995,-1.68001148702782e-06,0.012173035483681,0.006828555689949
0.2000000000000002,-1.67995492049707e-06,0.011980592125539,0.007433535109643
0.25,-1.67990801421367e-06,0.011781085063873,0.008028647830216999
0.2999999999999998,-1.6798498467509e-06,0.011574573014512,0.00861355781305
0.3499999999999996,-1.67980652456591e-06,0.011362870638586,0.009187975689566001
0.3999999999999995,-1.67974667817324e-06,0.011145688887614,0.009751647711999999
0.4500000000000002,-1.67968596899916e-06,0.010923104495838,0.010304340114934
0.5,-1.67962959757198e-06,0.010698480529717,0.010845867453771
0.5499999999999998,-1.67957755195269e-06,0.010470701978375,0.011376096196299
0.5999999999999996,-1.67951414056245e-06,0.010240560166893,0.011894911481834
0.6499999999999995,-1.67946547147868e-06,0.010009862037595,0.012402234283781
0.7000000000000002,-1.67940018269724e-06,0.009778228283853,0.012898028348075
0.75,-1.6793443857263e-06,0.009546673046466,0.013382278623671
0.7999999999999998,-1.67927716691336e-06,0.009315810706250999,0.013855017611665
0.8499999999999996,-1.67920896702763e-06,0.009085873824513001,0.014316286657884
0.8999999999999995,-1.67914499728474e-06,0.008857772357523001,0.014766160606243
0.9500000000000002,-1.67908002145787e-06,0.008632725006918,0.015204748249635
1,-1.67901925761848e-06,0.008410070304233999,0.015632174346752
1.05,-1.67895224612079e-06,0.008190965956826999,0.016048585192065
1.1,-1.67888420870152e-06,0.007974302404248,0.016454142109997
1.149999999999999,-1.67880990960962e-06,0.007761926629767,0.016849014209792
1.2,-1.67875023936418e-06,0.007554405688454,0.017233410547461
1.25,-1.6786738501898e-06,0.00735089149459,0.017607545569064
1.3,-1.67859641150981e-06,0.007151564489409,0.017971635569215
1.35,-1.67852836401963e-06,0.006957312401706,0.018325905430829
1.399999999999999,-1.67845403405956e-06,0.006767592720985,0.018670575838819
1.45,-1.67837342203644e-06,0.006582815336951,0.019005901660156
1.5,-1.67830219418158e-06,0.006403370350685,0.019332129805249
1.55,-1.67821945698537e-06,0.006228600258556,0.019649500609861
1.6,-1.67814610359803e-06,0.006059191747635,0.019958267997397
1.649999999999999,-1.67806124141068e-06,0.005894406577963,0.020258681273844
1.7,-1.67798576273351e-06,0.005735290297353,0.020550982642477
1.75,-1.67789878055016e-06,0.005580295080287,0.020835426528936
1.8,-1.67782640794176e-06,0.005430825822977,0.021112239612322
1.85,-1.6777373112556e-06,0.005285708916661,0.021381663444594
1.899999999999999,-1.67764716468923e-06,0.005144827596162,0.021643926165329
1.95,-1.67756641432029e-06,0.005008800733305,0.021899250577238
2,-1.67747417414113e-06,0.004876817745914,0.022147851305495
2.05,-1.67739133912368e-06,0.004749402569067,0.022389957703764
2.1,-1.67730746859851e-06,0.0046258111051,0.022625745134213
2.149999999999999,-1.67721212190581e-06,0.004506568714359,0.02285544153442
2.2,-1.67712619644513e-06,0.004391131748702,0.023079240935279
2.25,0.025286593299521,0.006681437221091,0.023323756505075
2.3,0.046574952597559,0.012766039118063,0.02377196787456
2.35,0.065203042476297,0.022191574212581,0.02459445065005
2.399999999999999,0.107789650327485,0.036067633314779,0.02597265163159
2.45,0.122417631123962,0.054857949886588,0.028164673895722
2.5,0.134385410284782,0.076403636906425,0.031358160394191
2.55,0.134378380060042,0.098778913340815,0.035658763814039
2.6,0.134370016382376,0.120971217191994,0.041076712377121
2.649999999999999,0.134361994602826,0.142928399683093,0.047601251212176
2.7,0.134353478223707,0.164605045748436,0.055219254835547
2.75,0.134345305477386,0.185961845527581,0.06391552020842201
2.8,0.147636815714584,0.207679352248982,0.073678690774595
2.85,0.146298937144248,0.230478535959371,0.08456162979083599
2.899999999999999,0.146290710188336,0.25271810227814,0.09657234626052499
2.95,0.139632599787351,0.274067665193983,0.109683264220372
3,0.134304191938205,0.293826877440519,0.123828090369846
3.05,0.08908224904276101,0.308660130741679,0.138895115046262
3.100000000000001,0,0.31337270391537,0.154501958876783
3.149999999999999,0,0.309236383408237,0.170100087994755
3.2,0,0.304904773690205,0.185488701329041
3.249999999999999,0,0.299936487214336,0.200644241062294
3.3,-0.007980701102395999,0.294811621666202,0.215542314153094
3.350000000000001,-0.013961427268537,0.287539310956017,0.230149113692011
3.399999999999999,-0.034557656109112,0.276882923925677,0.244322346228313
3.45,-0.047851191835303,0.263860842611416,0.257909400235435
3.499999999999999,-0.07442201113859,0.247355795146722,0.27077721476122
3.55,-0.08238699269406401,0.227306187724853,0.282737018114934
3.600000000000001,-0.082381200887588,0.206393758986059,0.293665101175602
